#SampleID	ERR2219330	ERR2219331	ERR2219332	ERR2219333	ERR2219334	ERR2219335	ERR2219336	ERR2219337	ERR2219338	ERR2219339	ERR2219340	ERR2219341	ERR2219342	ERR2219343	ERR2219344	ERR2219345	ERR2219346	ERR2219347	ERR2219348	ERR2219349	ERR2219350	ERR2219351	ERR2219352
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_flavefaciens	3.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_gauvreauii	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__Ruminococcus_sp._YE58	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Saccharofermentans	1.0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum	9.0	4.0	4.0	6.0	5.0	5.0	0	0	6.0	0	8.0	8.0	3.0	3.0	3.0	3.0	5.0	6.0	1.0	3.0	6.0	7.0	3.0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Symbiobacteriaceae	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae	0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Syntrophomonadaceae;g__Syntrophomonas	0	1.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Halanaerobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Natranaerobiales	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	0	1.0	0	0	0	0	1.0	0	3.0	1.0	0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Moorella	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Tepidanaerobacter	0	0	0	0	0	1.0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Thermoanaerobacter	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermodesulfobiaceae;g__Coprothermobacter	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia	17.0	0	0	2.0	1.0	2.0	2.0	0	0	1.0	0	3.0	2.0	2.0	0	1.0	0	1.0	0	1.0	1.0	2.0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	49.0	19.0	19.0	21.0	14.0	32.0	42.0	24.0	38.0	111.0	38.0	16.0	18.0	53.0	27.0	44.0	70.0	21.0	26.0	18.0	18.0	64.0	22.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae	232.0	130.0	63.0	97.0	65.0	182.0	79.0	82.0	103.0	107.0	110.0	63.0	84.0	86.0	167.0	294.0	1670.0	177.0	209.0	153.0	173.0	113.0	149.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum	40.0	19.0	9.0	27.0	10.0	77.0	18.0	18.0	20.0	34.0	43.0	17.0	5.0	9.0	33.0	49.0	4950.0	31.0	335.0	276.0	16.0	18.0	12.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum;s__Allobaculum_stercoricanis	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	12.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	0	0	1.0	0	0	0	1.0	2.0	0	0	0	1.0	0	0	0	0	0	1.0	0	2.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Candidatus_Stoquefichus	3.0	0	1.0	2.0	1.0	1.0	1.0	0	0	1.0	21.0	6.0	1.0	0	19.0	0	17.0	0	9.0	4.0	2.0	6.0	12.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	4.0	2.0	0	1.0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella	1.0	2.0	1.0	1.0	1.0	5.0	0	0	5.0	2.0	1.0	0	2.0	2.0	39.0	2.0	8.0	6.0	53.0	175.0	3.0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella;s__Dubosiella_newyorkensis	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Eggerthia;s__Eggerthia_catenaformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium	21.0	24.0	54.0	41.0	25.0	45.0	42.0	36.0	36.0	27.0	180.0	58.0	44.0	69.0	317.0	561.0	23.0	113.0	213.0	79.0	266.0	45.0	122.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix	0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum	7.0	8.0	1.0	0	4.0	3.0	8.0	9.0	7.0	3.0	1.0	2.0	4.0	0	32.0	63.0	383.0	0	149.0	208.0	5.0	15.0	4.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	0	0	0	2.0	0	0	0	0	0	1.0	0	1.0	0	0	0	1.0	12.0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	29.0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	5.0	1.0	3.0	3.0	1.0	2.0	3.0	1.0	1.0	1.0	0	1.0	2.0	1.0	2.0	0	0	1.0	0	2.0	0	9.0	3.0
sk__Bacteria;k__;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	13556.0	3509.0	283.0	2463.0	437.0	3739.0	1991.0	1921.0	4884.0	3014.0	756.0	3017.0	3358.0	1757.0	1816.0	4133.0	620.0	2408.0	1800.0	1141.0	2064.0	1765.0	1860.0
sk__Bacteria;k__;p__Firmicutes;c__Limnochordia;o__Limnochordales	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Limnochordia;o__Limnochordales;f__Limnochordaceae	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes	17.0	10.0	9.0	6.0	9.0	5.0	8.0	4.0	9.0	7.0	7.0	4.0	6.0	4.0	32.0	196.0	316.0	644.0	115.0	28.0	368.0	6.0	181.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales	29.0	17.0	18.0	15.0	12.0	9.0	23.0	13.0	5.0	10.0	18.0	15.0	16.0	18.0	111.0	841.0	1469.0	3095.0	452.0	105.0	1668.0	22.0	800.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	12.0	7.0	7.0	3.0	4.0	6.0	9.0	7.0	2.0	8.0	7.0	6.0	5.0	3.0	57.0	451.0	851.0	1504.0	227.0	50.0	820.0	10.0	386.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	2.0	0	0	1.0	0	2.0	1.0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium	32.0	21.0	14.0	10.0	7.0	8.0	17.0	11.0	8.0	15.0	20.0	24.0	11.0	12.0	199.0	1816.0	3121.0	6213.0	921.0	217.0	3431.0	15.0	1501.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium_sp._canine_oral_taxon_212	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Succiniclasticum	2.0	0	0	0	2.0	1.0	0	1.0	3.0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	1.0	1.0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Anaerovibrio	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Mitsuokella	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Pectinatus;s__Pectinatus_brassicae	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas	0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Anaerosinus	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Sporomusa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales	1.0	2.0	2.0	1.0	0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	0	0	2.0	0	0	0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae	9.0	9.0	7.0	10.0	2.0	6.0	3.0	11.0	9.0	5.0	3.0	5.0	5.0	0	3.0	8.0	1.0	7.0	1.0	4.0	3.0	9.0	5.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Anaeroglobus	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	2.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Dialister	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	1.0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Megasphaera	4.0	3.0	0	0	2.0	3.0	3.0	0	0	1.0	1.0	4.0	0	1.0	3.0	2.0	1.0	1.0	2.0	1.0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella	67.0	49.0	31.0	21.0	26.0	29.0	27.0	26.0	29.0	33.0	24.0	38.0	32.0	24.0	27.0	37.0	19.0	34.0	21.0	20.0	31.0	35.0	40.0
sk__Bacteria;k__;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella_sp._oral_clone_OH1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia	1.0	0	3.0	2.0	1.0	0	1.0	0	1.0	2.0	1.0	1.0	0	0	0	0	0	1.0	1.0	1.0	1.0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__Dethiosulfatibacter	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__;f__;g__Sedimentibacter	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Gottschalkiaceae;g__Gottschalkia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Tissierellaceae;g__Soehngenia	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	3.0	3.0	3.0	3.0	1.0	0	1.0	3.0	2.0	5.0	3.0	4.0	1.0	2.0	0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	4.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	2.0	2.0	2.0	1.0	1.0	2.0	0	3.0	2.0	2.0	4.0	3.0	2.0	1.0	0	0	1.0	1.0	1.0	3.0	1.0	1.0	1.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium	0	0	1.0	0	0	1.0	0	0	0	74.0	79.0	60.0	37.0	3.0	0	0	0	0	1.0	0	1.0	1.0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	72.0	69.0	46.0	40.0	43.0	43.0	52.0	39.0	47.0	39.0	34.0	47.0	33.0	26.0	36.0	38.0	28.0	42.0	46.0	27.0	38.0	39.0	58.0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Hypnocyclicus;s__Hypnocyclicus_thermotrophus	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	2.0	0
sk__Bacteria;k__;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	20.0	15.0	7.0	4.0	7.0	3.0	8.0	3.0	4.0	4.0	4.0	10.0	4.0	3.0	2.0	2.0	3.0	4.0	1.0	3.0	3.0	7.0	4.0
sk__Bacteria;k__;p__Gemmatimonadetes	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Gemmatimonadetes;c__Gemmatimonadetes	0	0	1.0	1.0	0	0	0	0	1.0	1.0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales	0	0	1.0	0	0	1.0	0	0	0	0	1.0	1.0	1.0	0	1.0	0	0	0	1.0	0	0	0	1.0
sk__Bacteria;k__;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	0	1.0	0	1.0	0	0	2.0	0	0	3.0	0	0
sk__Bacteria;k__;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
sk__Bacteria;k__;p__Gemmatimonadetes;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae	0	0	0	0	1.0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	2.0	0	0
sk__Bacteria;k__;p__Gemmatimonadetes;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__Longimicrobium	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Ignavibacteriae;c__Ignavibacteria	1.0	2.0	2.0	1.0	1.0	1.0	2.0	0	1.0	0	0	0	0	2.0	0	0	2.0	1.0	0	1.0	1.0	0	2.0
sk__Bacteria;k__;p__Ignavibacteriae;c__Ignavibacteria;o__Ignavibacteriales	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Kiritimatiellaeota;c__Kiritimatiellae	407.0	4.0	0	33.0	3.0	9.0	254.0	90.0	5.0	7.0	5.0	1.0	34.0	40.0	117.0	1.0	0	1.0	3.0	1.0	3.0	6.0	4.0
sk__Bacteria;k__;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0
sk__Bacteria;k__;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae	0	0	0	1.0	0	7.0	7.0	0	18.0	10.0	4.0	2.0	0	1.0	2.0	2.0	26.0	1.0	0	4.0	2.0	6.0	0
sk__Bacteria;k__;p__Lentisphaerae;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis	1.0	0	0	1.0	2.0	10.0	28.0	1.0	45.0	32.0	11.0	5.0	1.0	0	2.0	4.0	38.0	2.0	0	4.0	0	6.0	2.0
sk__Bacteria;k__;p__Nitrospirae	1.0	1.0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Nitrospirae;c__Nitrospira	2.0	0	10.0	5.0	9.0	2.0	3.0	2.0	1.0	1.0	1.0	0	0	1.0	0	0	0	2.0	1.0	2.0	0	0	0
sk__Bacteria;k__;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Leptospirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Planctomycetes	1.0	1.0	0	1.0	0	0	1.0	1.0	0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0
sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	1.0	0	0
sk__Bacteria;k__;p__Planctomycetes;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Gemmataceae	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Blastopirellula	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Pirellula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Schlesneria	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria	28.0	18.0	20.0	10.0	12.0	14.0	9.0	20.0	21.0	69.0	43.0	12.0	12.0	43.0	162.0	20.0	32.0	24.0	34.0	11.0	18.0	11.0	12.0
sk__Bacteria;k__;p__Proteobacteria;c__Acidithiobacillia	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Acidithiobacillia;o__Acidithiobacillales;f__Acidithiobacillaceae	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria	7.0	6.0	3.0	5.0	4.0	8.0	28.0	1.0	1.0	3.0	5.0	3.0	1.0	0	4.0	7.0	5.0	2.0	2.0	3.0	5.0	2.0	1.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	2.0	1.0	0	1.0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__;g__Candidatus_Nucleicultrix;s__Candidatus_Nucleicultrix_amoebiphila	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	0
